country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal,variable
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,82.1176680001682,,,0,measles_immunization_coverage
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,80.6062445495914,,,0,measles_immunization_coverage
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,82.0801992253981,,,0,measles_immunization_coverage
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,82.0048629286358,,,0,measles_immunization_coverage
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,81.6145432483024,,,0,measles_immunization_coverage
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,81.9737188464499,,,0,measles_immunization_coverage
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,80.4527998436728,,,0,measles_immunization_coverage
Middle income,MIC,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,88.6574355487596,,,0,measles_immunization_coverage
Middle income,MIC,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,88.7734460685195,,,0,measles_immunization_coverage
Middle income,MIC,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,87.0736497500774,,,0,measles_immunization_coverage
Middle income,MIC,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,86.8433533076095,,,0,measles_immunization_coverage
Middle income,MIC,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,86.2288587139344,,,0,measles_immunization_coverage
North America,NAC,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,90.0,,,0,measles_immunization_coverage
North America,NAC,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,91.8212218455464,,,0,measles_immunization_coverage
North America,NAC,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,90.9112068305927,,,0,measles_immunization_coverage
North America,NAC,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,91.7344327584353,,,0,measles_immunization_coverage
North America,NAC,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,91.7336467494948,,,0,measles_immunization_coverage
Not classified,,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,,,,0,measles_immunization_coverage
Not classified,,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,,,,0,measles_immunization_coverage
Not classified,,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,,,,0,measles_immunization_coverage
Not classified,,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,,,,0,measles_immunization_coverage
Not classified,,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,,,,0,measles_immunization_coverage
OECD members,OED,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,90.7379225442951,,,0,measles_immunization_coverage
OECD members,OED,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,94.4295096037073,,,0,measles_immunization_coverage
OECD members,OED,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,91.1923159919147,,,0,measles_immunization_coverage
OECD members,OED,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,94.2689433073871,,,0,measles_immunization_coverage
OECD members,OED,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,94.448587818676,,,0,measles_immunization_coverage
Other small states,OSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,83.8815597444917,,,0,measles_immunization_coverage
Other small states,OSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,85.4210444256049,,,0,measles_immunization_coverage
Other small states,OSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,85.5169174482869,,,0,measles_immunization_coverage
Other small states,OSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,84.2549605917303,,,0,measles_immunization_coverage
Other small states,OSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,85.1387597500497,,,0,measles_immunization_coverage
Pacific island small states,PSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,87.4003809340888,,,0,measles_immunization_coverage
Pacific island small states,PSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,85.0220404978222,,,0,measles_immunization_coverage
Pacific island small states,PSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,86.5294015144315,,,0,measles_immunization_coverage
Pacific island small states,PSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,86.2477532663595,,,0,measles_immunization_coverage
Pacific island small states,PSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,83.76673378147,,,0,measles_immunization_coverage
Post-demographic dividend,PST,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,92.9769991777811,,,0,measles_immunization_coverage
Post-demographic dividend,PST,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,93.6335170953469,,,0,measles_immunization_coverage
Post-demographic dividend,PST,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,92.9637062978174,,,0,measles_immunization_coverage
Post-demographic dividend,PST,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,91.2008134174183,,,0,measles_immunization_coverage
Post-demographic dividend,PST,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,91.7444097420336,,,0,measles_immunization_coverage
Pre-demographic dividend,PRE,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,71.1110778274737,,,0,measles_immunization_coverage
Pre-demographic dividend,PRE,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,70.7321351179627,,,0,measles_immunization_coverage
Pre-demographic dividend,PRE,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,69.2658588890498,,,0,measles_immunization_coverage
Pre-demographic dividend,PRE,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,67.6789348890568,,,0,measles_immunization_coverage
Pre-demographic dividend,PRE,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,66.9799944167005,,,0,measles_immunization_coverage
Small states,SST,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,86.0249050408567,,,0,measles_immunization_coverage
Small states,SST,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,86.3616946690294,,,0,measles_immunization_coverage
Small states,SST,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,86.7883971148688,,,0,measles_immunization_coverage
Small states,SST,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,85.8341484547567,,,0,measles_immunization_coverage
Small states,SST,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,86.2208055657376,,,0,measles_immunization_coverage
South Asia,SAS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,95.2155709584117,,,0,measles_immunization_coverage
South Asia,SAS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,93.4797310634395,,,0,measles_immunization_coverage
South Asia,SAS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,90.8821463746617,,,0,measles_immunization_coverage
South Asia,SAS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,89.0241443121865,,,0,measles_immunization_coverage
South Asia,SAS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,88.1945047033721,,,0,measles_immunization_coverage
South Asia (IDA & IBRD),TSA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,95.2155709584117,,,0,measles_immunization_coverage
South Asia (IDA & IBRD),TSA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,93.4797310634395,,,0,measles_immunization_coverage
South Asia (IDA & IBRD),TSA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,90.8821463746617,,,0,measles_immunization_coverage
South Asia (IDA & IBRD),TSA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,89.0241443121865,,,0,measles_immunization_coverage
South Asia (IDA & IBRD),TSA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,88.1945047033721,,,0,measles_immunization_coverage
Sub-Saharan Africa,SSF,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,71.0593846139011,,,0,measles_immunization_coverage
Sub-Saharan Africa,SSF,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,70.2744708583412,,,0,measles_immunization_coverage
Sub-Saharan Africa,SSF,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,69.7586398716598,,,0,measles_immunization_coverage
Sub-Saharan Africa,SSF,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,68.2637307731822,,,0,measles_immunization_coverage
Sub-Saharan Africa,SSF,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,67.9114004160667,,,0,measles_immunization_coverage
Sub-Saharan Africa (excluding high income),SSA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,72.6801998533272,,,0,measles_immunization_coverage
Sub-Saharan Africa (excluding high income),SSA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,71.9978671276895,,,0,measles_immunization_coverage
Sub-Saharan Africa (excluding high income),SSA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,70.8793770638166,,,0,measles_immunization_coverage
Sub-Saharan Africa (excluding high income),SSA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,69.4169500654508,,,0,measles_immunization_coverage
Sub-Saharan Africa (excluding high income),SSA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,69.1191644785112,,,0,measles_immunization_coverage
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,71.0593846139011,,,0,measles_immunization_coverage
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,70.2744708583412,,,0,measles_immunization_coverage
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,69.7586398716598,,,0,measles_immunization_coverage
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,68.2637307731822,,,0,measles_immunization_coverage
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,67.9114004160667,,,0,measles_immunization_coverage
Upper middle income,,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,92.9602145439423,,,0,measles_immunization_coverage
Upper middle income,,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,94.585088042362,,,0,measles_immunization_coverage
Upper middle income,,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,93.2411403908456,,,0,measles_immunization_coverage
Upper middle income,,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,94.4144415225504,,,0,measles_immunization_coverage
Upper middle income,,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,94.326034197577,,,0,measles_immunization_coverage
World,WLD,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,86.232004785671,,,0,measles_immunization_coverage
World,WLD,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,86.4149162729794,,,0,measles_immunization_coverage
World,WLD,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,85.3269880084551,,,0,measles_immunization_coverage
World,WLD,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,85.0482052177225,,,0,measles_immunization_coverage
World,WLD,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,84.7020079697608,,,0,measles_immunization_coverage
Afghanistan,AFG,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,57.0,,,0,measles_immunization_coverage
Afghanistan,AFG,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,66.0,,,0,measles_immunization_coverage
Afghanistan,AFG,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,64.0,,,0,measles_immunization_coverage
Afghanistan,AFG,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,64.0,,,0,measles_immunization_coverage
Afghanistan,AFG,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,62.0,,,0,measles_immunization_coverage
Albania,ALB,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,95.0,,,0,measles_immunization_coverage
Albania,ALB,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,94.0,,,0,measles_immunization_coverage
Albania,ALB,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,96.0,,,0,measles_immunization_coverage
Albania,ALB,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,96.0,,,0,measles_immunization_coverage
Albania,ALB,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,97.0,,,0,measles_immunization_coverage
Algeria,DZA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,80.0,,,0,measles_immunization_coverage
Algeria,DZA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,80.0,,,0,measles_immunization_coverage
Algeria,DZA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,88.0,,,0,measles_immunization_coverage
Algeria,DZA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,94.0,,,0,measles_immunization_coverage
Algeria,DZA,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,95.0,,,0,measles_immunization_coverage
American Samoa,ASM,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,,,,0,measles_immunization_coverage
American Samoa,ASM,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,,,,0,measles_immunization_coverage
American Samoa,ASM,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,,,,0,measles_immunization_coverage
American Samoa,ASM,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,,,,0,measles_immunization_coverage
American Samoa,ASM,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,,,,0,measles_immunization_coverage
Andorra,AND,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,99.0,,,0,measles_immunization_coverage
Andorra,AND,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,99.0,,,0,measles_immunization_coverage
Andorra,AND,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,99.0,,,0,measles_immunization_coverage
Andorra,AND,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,97.0,,,0,measles_immunization_coverage
Andorra,AND,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,96.0,,,0,measles_immunization_coverage
