iso3,country,region,income_group,physicians_per_1000,physicians_per_1000_observed_years,physicians_per_1000_aggregation,nurses_midwives_per_1000,nurses_midwives_per_1000_observed_years,nurses_midwives_per_1000_aggregation,hospital_beds_per_1000,hospital_beds_per_1000_observed_years,hospital_beds_per_1000_aggregation,current_health_expenditure_per_capita_ppp,current_health_expenditure_per_capita_ppp_observed_years,current_health_expenditure_per_capita_ppp_aggregation,current_health_expenditure_gdp,current_health_expenditure_gdp_observed_years,current_health_expenditure_gdp_aggregation,domestic_gov_health_expenditure_gdp,domestic_gov_health_expenditure_gdp_observed_years,domestic_gov_health_expenditure_gdp_aggregation,measles_immunization_coverage,measles_immunization_coverage_observed_years,measles_immunization_coverage_aggregation,dpt_immunization_coverage,dpt_immunization_coverage_observed_years,dpt_immunization_coverage_aggregation,tuberculosis_incidence,tuberculosis_incidence_observed_years,tuberculosis_incidence_aggregation,hiv_prevalence,hiv_prevalence_observed_years,hiv_prevalence_aggregation,age65_share,age65_share_observed_years,age65_share_aggregation,population_density,population_density_observed_years,population_density_aggregation,urban_population_share,urban_population_share_observed_years,urban_population_share_aggregation,ncd_mortality_risk,ncd_mortality_risk_observed_years,ncd_mortality_risk_aggregation,air_pollution_pm25,air_pollution_pm25_observed_years,air_pollution_pm25_aggregation,life_expectancy,life_expectancy_observed_years,life_expectancy_aggregation,under5_mortality,under5_mortality_observed_years,under5_mortality_aggregation,adult_mortality_female,adult_mortality_female_observed_years,adult_mortality_female_aggregation,adult_mortality_male,adult_mortality_male_observed_years,adult_mortality_male_aggregation,uhc_service_coverage_index,uhc_service_coverage_index_observed_years,uhc_service_coverage_index_aggregation,domestic_gov_health_expenditure_share,domestic_gov_health_expenditure_share_observed_years,domestic_gov_health_expenditure_share_aggregation,out_of_pocket_expenditure_share,out_of_pocket_expenditure_share_observed_years,out_of_pocket_expenditure_share_aggregation,out_of_pocket_expenditure_per_capita_ppp,out_of_pocket_expenditure_per_capita_ppp_observed_years,out_of_pocket_expenditure_per_capita_ppp_aggregation,basic_sanitation_access,basic_sanitation_access_observed_years,basic_sanitation_access_aggregation,basic_drinking_water_access,basic_drinking_water_access_observed_years,basic_drinking_water_access_aggregation,basic_handwashing_access,basic_handwashing_access_observed_years,basic_handwashing_access_aggregation,diabetes_prevalence,diabetes_prevalence_observed_years,diabetes_prevalence_aggregation,gdp_per_capita_ppp,gdp_per_capita_ppp_observed_years,gdp_per_capita_ppp_aggregation,population_total,population_total_observed_years,population_total_aggregation,expanded_feature_missing_count,expanded_feature_missing_rate,expanded_primary_sample
MOZ,Mozambique,Sub-Saharan Africa ,Low income,0.08266666666666667,3.0,mean_2017_2019,0.5711999999999999,5.0,mean_2015_2019,0.766,5.0,mean_2015_2019,100.44941663390473,5.0,mean_2015_2019,7.502235412,5.0,mean_2015_2019,1.771786642,5.0,mean_2015_2019,83.0,5.0,mean_2015_2019,85.0,5.0,mean_2015_2019,361.0,5.0,mean_2015_2019,12.8,5.0,mean_2015_2019,2.776270357051974,5,mean_2015_2019,35.848850174216025,5.0,mean_2015_2019,32.710925654768,5,mean_2015_2019,29.72,5.0,mean_2015_2019,19.964059051630336,5.0,mean_2015_2019,60.081999999999994,5,mean_2015_2019,71.97999999999999,5.0,mean_2015_2019,256.6168,5,mean_2015_2019,363.4298,5,mean_2015_2019,45.2,5.0,mean_2015_2019,23.73210373,5.0,mean_2015_2019,10.104596707999999,5.0,mean_2015_2019,10.102976224778622,5.0,mean_2015_2019,29.555909443173157,5.0,mean_2015_2019,52.269085168187836,5.0,mean_2015_2019,13.691255953474661,5.0,mean_2015_2019,,,,1530.0481281385821,5.0,mean_2015_2019,28190818.8,5,mean_2015_2019,0,0.0,True
MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,0.19,4.0,mean_2015_2019,1.102,4.0,mean_2015_2019,,,,161.68353512625882,5.0,mean_2015_2019,3.2510999220000003,5.0,mean_2015_2019,1.1723249079999998,5.0,mean_2015_2019,74.2,5.0,mean_2015_2019,76.0,5.0,mean_2015_2019,98.0,5.0,mean_2015_2019,0.24,5.0,mean_2015_2019,3.4008732422931844,5,mean_2015_2019,4.088213641214706,5.0,mean_2015_2019,53.99475437301599,5,mean_2015_2019,18.24,5.0,mean_2015_2019,77.5168014686775,5.0,mean_2015_2019,67.0936,5,mean_2015_2019,46.22,5.0,mean_2015_2019,168.3418,5,mean_2015_2019,217.092,5,mean_2015_2019,36.2,5.0,mean_2015_2019,35.894132234,5.0,mean_2015_2019,56.55859146,5.0,mean_2015_2019,91.63584902517904,5.0,mean_2015_2019,45.71837695070342,5.0,mean_2015_2019,67.05126380425219,5.0,mean_2015_2019,48.787534360051644,5.0,mean_2015_2019,,,,6040.458798360682,5.0,mean_2015_2019,4213721.8,5,mean_2015_2019,1,0.038461538461538464,True
MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,2.1602,5.0,mean_2015_2019,3.4568,5.0,mean_2015_2019,3.5439999999999996,5.0,mean_2015_2019,1223.2619715699118,5.0,mean_2015_2019,5.598015118,5.0,mean_2015_2019,2.4438999659999996,5.0,mean_2015_2019,95.6,5.0,mean_2015_2019,96.0,5.0,mean_2015_2019,15.0,5.0,mean_2015_2019,,,,9.888722721556132,5,mean_2015_2019,633.2573860791186,5.0,mean_2015_2019,39.45544501880646,5,mean_2015_2019,22.999999999999996,5.0,mean_2015_2019,9.207373544090519,5.0,mean_2015_2019,74.3829756097561,5,mean_2015_2019,15.040000000000001,5.0,mean_2015_2019,97.536,5,mean_2015_2019,188.345,5,mean_2015_2019,75.6,5.0,mean_2015_2019,43.652842712,5.0,mean_2015_2019,47.836086274,5.0,mean_2015_2019,584.3755234353396,5.0,mean_2015_2019,95.37125644891202,5.0,mean_2015_2019,99.75698213988274,5.0,mean_2015_2019,,,,,,,24359.423896170054,5.0,mean_2015_2019,1264615.0,5,mean_2015_2019,2,0.07692307692307693,True
MWI,Malawi,Sub-Saharan Africa ,Low income,0.15,2.0,latest_pre2020_2018,0.43,2.0,latest_pre2020_2018,,,,97.63008682090206,5.0,mean_2015_2019,7.038586904000001,5.0,mean_2015_2019,1.7502830759999999,5.0,mean_2015_2019,86.0,5.0,mean_2015_2019,89.4,5.0,mean_2015_2019,166.8,5.0,mean_2015_2019,9.0,5.0,mean_2015_2019,2.907385243066588,5,mean_2015_2019,191.4231523122614,5.0,mean_2015_2019,15.9714869874052,5,mean_2015_2019,25.52,5.0,mean_2015_2019,22.9586907983819,5.0,mean_2015_2019,63.772000000000006,5,mean_2015_2019,54.06,5.0,mean_2015_2019,222.3558,5,mean_2015_2019,342.1444,5,mean_2015_2019,51.2,5.0,mean_2015_2019,24.93117256,5.0,mean_2015_2019,12.149488828000003,5.0,mean_2015_2019,11.88794119660326,5.0,mean_2015_2019,38.447094439018414,5.0,mean_2015_2019,67.53541826716086,5.0,mean_2015_2019,15.2955835219106,5.0,mean_2015_2019,,,,1626.110481966502,5.0,mean_2015_2019,18047374.8,5,mean_2015_2019,1,0.038461538461538464,True
MYS,Malaysia,East Asia & Pacific,Upper middle income,1.7462000000000004,5.0,mean_2015_2019,3.9888000000000003,5.0,mean_2015_2019,1.886,5.0,mean_2015_2019,1002.0759932052549,5.0,mean_2015_2019,3.7673889179999995,5.0,mean_2015_2019,1.9561873679999997,5.0,mean_2015_2019,96.0,5.0,mean_2015_2019,98.6,5.0,mean_2015_2019,102.6,5.0,mean_2015_2019,0.34,5.0,mean_2015_2019,6.080510928090692,5,mean_2015_2019,98.45057982042306,5.0,mean_2015_2019,74.1868797633478,5,mean_2015_2019,19.68,5.0,mean_2015_2019,16.54702180210044,5.0,mean_2015_2019,75.56700000000001,5,mean_2015_2019,8.2,5.0,mean_2015_2019,89.474,5,mean_2015_2019,161.774,5,mean_2015_2019,80.0,5.0,mean_2015_2019,51.91500396799999,5.0,mean_2015_2019,35.65871811,5.0,mean_2015_2019,357.7020499485892,5.0,mean_2015_2019,95.69751365381299,5.0,mean_2015_2019,97.54976337263439,5.0,mean_2015_2019,,,,,,,29487.403719198122,5.0,mean_2015_2019,32345938.0,5,mean_2015_2019,1,0.038461538461538464,True
NAM,Namibia,Sub-Saharan Africa ,Lower middle income,0.42333333333333334,3.0,mean_2017_2019,2.0076,5.0,mean_2015_2019,,,,911.567453569196,5.0,mean_2015_2019,9.099279786,5.0,mean_2015_2019,5.386001588,5.0,mean_2015_2019,80.4,5.0,mean_2015_2019,88.2,5.0,mean_2015_2019,563.6,5.0,mean_2015_2019,11.78,5.0,mean_2015_2019,3.552310862073564,5,mean_2015_2019,3.0483030280945944,5.0,mean_2015_2019,46.7848740385685,5,mean_2015_2019,23.240000000000002,5.0,mean_2015_2019,20.45629398490672,5.0,mean_2015_2019,61.72080000000001,5,mean_2015_2019,49.62,5.0,mean_2015_2019,295.7608,5,mean_2015_2019,431.5022000000001,5,mean_2015_2019,59.4,5.0,mean_2015_2019,59.30489196800001,5.0,mean_2015_2019,7.631448745999999,5.0,mean_2015_2019,69.46805356667817,5.0,mean_2015_2019,36.08491536375846,5.0,mean_2015_2019,83.7565903503556,5.0,mean_2015_2019,44.23321142015097,3.0,mean_2015_2017,,,,11489.953948746519,5.0,mean_2015_2019,2509637.4,5,mean_2015_2019,1,0.038461538461538464,True
NCL,New Caledonia,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,21.0,5.0,mean_2015_2019,,,,9.389123661576566,5,mean_2015_2019,15.50638949671772,5.0,mean_2015_2019,66.98053953929619,5,mean_2015_2019,,,,,,,77.3776,5,mean_2015_2019,,,,68.51480000000001,5,mean_2015_2019,136.7404,5,mean_2015_2019,,,,,,,,,,,,,100.0,5.0,mean_2015_2019,98.60526332417805,5.0,mean_2015_2019,,,,,,,,,,283456.8,5,mean_2015_2019,17,0.6538461538461539,False
NER,Niger,Sub-Saharan Africa ,Low income,0.032600000000000004,5.0,mean_2015_2019,0.23399999999999999,3.0,mean_2015_2018,0.254,5.0,mean_2015_2019,66.35608179707012,5.0,mean_2015_2019,5.2850950260000005,5.0,mean_2015_2019,1.577316212,5.0,mean_2015_2019,79.8,5.0,mean_2015_2019,81.8,5.0,mean_2015_2019,89.0,5.0,mean_2015_2019,0.21999999999999997,5.0,mean_2015_2019,2.475467117794458,5,mean_2015_2019,16.92532138627932,5.0,mean_2015_2019,16.531027036673922,5,mean_2015_2019,20.740000000000002,5.0,mean_2015_2019,91.86741908982619,5.0,mean_2015_2019,59.479600000000005,5,mean_2015_2019,123.09999999999998,5.0,mean_2015_2019,206.5076,5,mean_2015_2019,245.5324,5,mean_2015_2019,35.0,5.0,mean_2015_2019,29.577375793999998,5.0,mean_2015_2019,50.713250732,5.0,mean_2015_2019,33.305454226445036,5.0,mean_2015_2019,13.28025883164986,5.0,mean_2015_2019,48.68207554525396,5.0,mean_2015_2019,17.35271632362046,5.0,mean_2015_2019,,,,1535.7294413575141,5.0,mean_2015_2019,21439304.6,5,mean_2015_2019,0,0.0,True
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,0.3826666666666667,3.0,mean_2016_2019,1.2186666666666668,3.0,mean_2016_2019,,,,174.70968260336718,5.0,mean_2015_2019,3.4106951699999994,5.0,mean_2015_2019,0.5128125920000001,5.0,mean_2015_2019,51.6,5.0,mean_2015_2019,55.4,5.0,mean_2015_2019,219.0,5.0,mean_2015_2019,1.6199999999999999,5.0,mean_2015_2019,2.968076822439956,5,mean_2015_2019,219.7688885228984,5.0,mean_2015_2019,57.34773899010988,5,mean_2015_2019,17.2,5.0,mean_2015_2019,62.90146680133476,5.0,mean_2015_2019,52.4406,5,mean_2015_2019,117.4,5.0,mean_2015_2019,360.7474,5,mean_2015_2019,374.13419999999996,5,mean_2015_2019,44.4,5.0,mean_2015_2019,15.102929308,5.0,mean_2015_2019,74.381559754,5.0,mean_2015_2019,130.0145303068942,5.0,mean_2015_2019,41.223888734443015,5.0,mean_2015_2019,71.36030750846382,5.0,mean_2015_2019,30.464372815731497,5.0,mean_2015_2019,,,,8509.589056487028,5.0,mean_2015_2019,200158910.6,5,mean_2015_2019,1,0.038461538461538464,True
NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,0.89725,4.0,mean_2015_2018,1.4783333333333335,3.0,mean_2015_2017,0.9359999999999999,5.0,mean_2015_2019,487.7283770457296,5.0,mean_2015_2019,8.267815016,5.0,mean_2015_2019,4.877115728,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,98.0,5.0,mean_2015_2019,51.8,5.0,mean_2015_2019,,,,4.904049937154568,5,mean_2015_2019,52.488035565896595,5.0,mean_2015_2019,58.18351720326054,5,mean_2015_2019,13.120000000000001,5.0,mean_2015_2019,18.43579325405918,5.0,mean_2015_2019,73.4222,5,mean_2015_2019,15.5,5.0,mean_2015_2019,106.28119999999998,5,mean_2015_2019,191.4098,5,mean_2015_2019,70.8,5.0,mean_2015_2019,58.937012484,5.0,mean_2015_2019,34.12584076,5.0,mean_2015_2019,166.1923786649078,5.0,mean_2015_2019,,,,,,,,,,,,,7058.921798371672,5.0,mean_2015_2019,6316410.2,5,mean_2015_2019,4,0.15384615384615385,True
NLD,Netherlands,Europe & Central Asia,High income,3.5736,5.0,mean_2015_2019,10.932,5.0,mean_2015_2019,3.2439999999999998,5.0,mean_2015_2019,5618.557337662376,5.0,mean_2015_2019,9.960838318,5.0,mean_2015_2019,6.537525560000001,5.0,mean_2015_2019,93.8,5.0,mean_2015_2019,94.2,5.0,mean_2015_2019,5.38,5.0,mean_2015_2019,0.2,5.0,mean_2015_2019,18.417436502127842,5,mean_2015_2019,508.92801306801323,5.0,mean_2015_2019,91.69542357203045,5,mean_2015_2019,10.64,5.0,mean_2015_2019,12.24907121998482,5.0,mean_2015_2019,81.75121951219512,5,mean_2015_2019,4.04,5.0,mean_2015_2019,47.9162,5,mean_2015_2019,64.66560000000001,5,mean_2015_2019,84.4,5.0,mean_2015_2019,65.63071289,5.0,mean_2015_2019,10.967343328000002,5.0,mean_2015_2019,614.9987706223528,5.0,mean_2015_2019,97.71418537273169,5.0,mean_2015_2019,99.99999906887518,5.0,mean_2015_2019,,,,,,,65524.25049191624,5.0,mean_2015_2019,17135606.2,5,mean_2015_2019,1,0.038461538461538464,True
NOR,Norway,Europe & Central Asia,High income,4.3402,5.0,mean_2015_2019,15.826000000000002,5.0,mean_2015_2019,3.6079999999999997,5.0,mean_2015_2019,6698.800619811828,5.0,mean_2015_2019,10.245742036,5.0,mean_2015_2019,8.75868454,5.0,mean_2015_2019,96.0,5.0,mean_2015_2019,96.0,5.0,mean_2015_2019,5.02,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,16.81070791599936,5,mean_2015_2019,14.438565252608461,5.0,mean_2015_2019,81.9253199443098,5,mean_2015_2019,9.0,5.0,mean_2015_2019,6.5163188494408475,5.0,mean_2015_2019,82.6078048780488,5,mean_2015_2019,2.54,5.0,mean_2015_2019,39.84439999999999,5,mean_2015_2019,63.3824,5,mean_2015_2019,87.2,5.0,mean_2015_2019,85.48704071,5.0,mean_2015_2019,14.162611006,5.0,mean_2015_2019,948.1240583222886,5.0,mean_2015_2019,98.05441325696232,5.0,mean_2015_2019,99.99999864176525,5.0,mean_2015_2019,,,,,,,86719.24447419781,5.0,mean_2015_2019,5271981.2,5,mean_2015_2019,1,0.038461538461538464,True
NPL,Nepal,South Asia,Lower middle income,0.7483333333333334,3.0,mean_2017_2019,3.0820000000000003,3.0,mean_2017_2019,0.28,5.0,mean_2015_2019,172.3646638792684,5.0,mean_2015_2019,4.917077352,5.0,mean_2015_2019,1.030493426,5.0,mean_2015_2019,88.2,5.0,mean_2015_2019,90.4,5.0,mean_2015_2019,252.8,5.0,mean_2015_2019,0.2,5.0,mean_2015_2019,5.778169294396369,5,mean_2015_2019,195.7225001743984,5.0,mean_2015_2019,65.52304699759199,5,mean_2015_2019,20.5,5.0,mean_2015_2019,65.894760553224,5.0,mean_2015_2019,68.57860000000001,5,mean_2015_2019,34.32,5.0,mean_2015_2019,161.0186,5,mean_2015_2019,199.35520000000002,5,mean_2015_2019,47.4,5.0,mean_2015_2019,21.230917738,5.0,mean_2015_2019,57.577790832000005,5.0,mean_2015_2019,99.26506007620048,5.0,mean_2015_2019,62.80264399893805,5.0,mean_2015_2019,89.83633391222375,5.0,mean_2015_2019,58.29799328614191,5.0,mean_2015_2019,,,,4107.924196660128,5.0,mean_2015_2019,28056820.4,5,mean_2015_2019,0,0.0,True
NRU,Nauru,East Asia & Pacific,High income,1.273,1.0,latest_pre2020_2015,7.304,2.0,latest_pre2020_2018,,,,1196.45303166747,5.0,mean_2015_2019,11.801238633999999,5.0,mean_2015_2019,9.372209358000001,5.0,mean_2015_2019,97.0,5.0,mean_2015_2019,92.2,5.0,mean_2015_2019,90.4,5.0,mean_2015_2019,,,,1.7831342864910062,5,mean_2015_2019,564.92,5.0,mean_2015_2019,100.0,5,mean_2015_2019,,,,6.068738043686348,5.0,mean_2015_2019,61.125,5,mean_2015_2019,14.580000000000002,5.0,mean_2015_2019,293.996,5,mean_2015_2019,416.46939999999995,5,mean_2015_2019,58.4,5.0,mean_2015_2019,80.358048248,5.0,mean_2015_2019,0.9289966000000002,5.0,mean_2015_2019,11.191099392795058,5.0,mean_2015_2019,68.869360296847,5.0,mean_2015_2019,98.04713139175837,5.0,mean_2015_2019,90.7874769938699,1.0,latest_pre2020_2019,,,,11003.3288593626,5.0,mean_2015_2019,11298.4,5,mean_2015_2019,3,0.11538461538461539,True
NZL,New Zealand,East Asia & Pacific,High income,3.216,5.0,mean_2015_2019,10.755999999999998,5.0,mean_2015_2019,2.65,5.0,mean_2015_2019,3603.21347171713,5.0,mean_2015_2019,8.692902182000001,5.0,mean_2015_2019,6.369515324,5.0,mean_2015_2019,92.4,5.0,mean_2015_2019,92.6,5.0,mean_2015_2019,7.359999999999999,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,14.898942345969498,5,mean_2015_2019,18.2355398579621,5.0,mean_2015_2019,84.3240190195377,5,mean_2015_2019,10.72,5.0,mean_2015_2019,6.933786731998135,5.0,mean_2015_2019,81.77858536585367,5,mean_2015_2019,5.4,5.0,mean_2015_2019,51.71020000000001,5,mean_2015_2019,79.6466,5,mean_2015_2019,88.8,5.0,mean_2015_2019,73.268037416,5.0,mean_2015_2019,14.386991308,5.0,mean_2015_2019,518.699889465086,5.0,mean_2015_2019,99.99999688234443,5.0,mean_2015_2019,99.99999688234443,5.0,mean_2015_2019,,,,,,,46218.812283547755,5.0,mean_2015_2019,4801600.0,5,mean_2015_2019,1,0.038461538461538464,True
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,2.0604,5.0,mean_2015_2019,4.4696,5.0,mean_2015_2019,1.1280000000000001,5.0,mean_2015_2019,1364.859359810398,5.0,mean_2015_2019,3.8458884240000004,5.0,mean_2015_2019,3.414021108,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,10.280000000000001,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,2.5739088411496764,5,mean_2015_2019,14.411816478190621,5.0,mean_2015_2019,78.38249685298034,5,mean_2015_2019,21.279999999999998,5.0,mean_2015_2019,47.32536721456774,5.0,mean_2015_2019,79.697,5,mean_2015_2019,10.959999999999999,5.0,mean_2015_2019,48.0768,5,mean_2015_2019,67.28920000000001,5,mean_2015_2019,74.6,5.0,mean_2015_2019,88.65263977,5.0,mean_2015_2019,5.851390362,5.0,mean_2015_2019,79.54282279242719,5.0,mean_2015_2019,99.31954306013509,5.0,mean_2015_2019,91.09043217795868,5.0,mean_2015_2019,97.4,5.0,mean_2015_2019,,,,39066.37526226138,5.0,mean_2015_2019,4460457.2,5,mean_2015_2019,0,0.0,True
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.9276,5.0,mean_2015_2019,0.5584,5.0,mean_2015_2019,0.49000000000000005,5.0,mean_2015_2019,129.7057419495622,5.0,mean_2015_2019,2.7054632180000002,5.0,mean_2015_2019,0.8360691059999998,5.0,mean_2015_2019,77.2,5.0,mean_2015_2019,77.2,5.0,mean_2015_2019,266.6,5.0,mean_2015_2019,0.13999999999999999,5.0,mean_2015_2019,3.8954987582040816,5,mean_2015_2019,290.1705868617682,5.0,mean_2015_2019,36.47072404250404,5,mean_2015_2019,26.820000000000004,5.0,mean_2015_2019,62.714625857199145,5.0,mean_2015_2019,66.2034,5,mean_2015_2019,70.2,5.0,mean_2015_2019,140.1412,5,mean_2015_2019,210.5712,5,mean_2015_2019,51.0,5.0,mean_2015_2019,30.759829712,5.0,mean_2015_2019,59.346868134,5.0,mean_2015_2019,76.56422169308313,5.0,mean_2015_2019,62.26307118053503,5.0,mean_2015_2019,89.92258675609081,5.0,mean_2015_2019,70.11701593544416,5.0,mean_2015_2019,,,,5022.895099488862,5.0,mean_2015_2019,223686702.0,5,mean_2015_2019,0,0.0,True
PAN,Panama,Latin America & Caribbean ,High income,1.5974,5.0,mean_2015_2019,3.0296,5.0,mean_2015_2019,2.04,5.0,mean_2015_2019,2326.727572316466,5.0,mean_2015_2019,7.386487962000001,5.0,mean_2015_2019,4.39715662,5.0,mean_2015_2019,96.2,5.0,mean_2015_2019,83.2,5.0,mean_2015_2019,54.6,5.0,mean_2015_2019,1.0399999999999998,5.0,mean_2015_2019,7.6203171665571166,5,mean_2015_2019,55.27142915592924,5.0,mean_2015_2019,65.64931279658218,5,mean_2015_2019,11.16,5.0,mean_2015_2019,13.517162093507782,5.0,mean_2015_2019,78.00720000000001,5,mean_2015_2019,16.6,5.0,mean_2015_2019,70.9458,5,mean_2015_2019,128.56159999999997,5,mean_2015_2019,79.6,5.0,mean_2015_2019,59.634804536000004,5.0,mean_2015_2019,34.194832992,5.0,mean_2015_2019,799.7405789996641,5.0,mean_2015_2019,80.87589264859298,5.0,mean_2015_2019,93.50559059224273,5.0,mean_2015_2019,,,,,,,31704.675658195996,5.0,mean_2015_2019,4098077.6,5,mean_2015_2019,1,0.038461538461538464,True
PER,Peru,Latin America & Caribbean ,Upper middle income,1.3446666666666667,3.0,mean_2016_2019,2.3122,5.0,mean_2015_2019,1.616,5.0,mean_2015_2019,638.6543139858356,5.0,mean_2015_2019,4.963206577999999,5.0,mean_2015_2019,3.0911130399999998,5.0,mean_2015_2019,88.0,5.0,mean_2015_2019,89.2,5.0,mean_2015_2019,130.2,5.0,mean_2015_2019,0.4,5.0,mean_2015_2019,8.402781359319146,5,mean_2015_2019,24.530565312500002,5.0,mean_2015_2019,82.01989444838124,5,mean_2015_2019,9.24,5.0,mean_2015_2019,31.812252486878766,5.0,mean_2015_2019,75.98679999999999,5,mean_2015_2019,15.720000000000002,5.0,mean_2015_2019,103.5288,5,mean_2015_2019,152.9328,5,mean_2015_2019,70.0,5.0,mean_2015_2019,62.27527542,5.0,mean_2015_2019,29.357206345999998,5.0,mean_2015_2019,187.2822770718406,5.0,mean_2015_2019,75.08998404610267,5.0,mean_2015_2019,91.59585997688174,5.0,mean_2015_2019,,,,,,,15075.913510198938,5.0,mean_2015_2019,31399123.6,5,mean_2015_2019,1,0.038461538461538464,True
PHL,Philippines,East Asia & Pacific,Lower middle income,0.6654,5.0,mean_2015_2019,4.668000000000001,5.0,mean_2015_2019,0.9719999999999999,5.0,mean_2015_2019,314.175057480911,5.0,mean_2015_2019,3.9867649560000005,5.0,mean_2015_2019,1.5306289679999998,5.0,mean_2015_2019,81.2,5.0,mean_2015_2019,82.4,5.0,mean_2015_2019,553.2,5.0,mean_2015_2019,0.13999999999999999,5.0,mean_2015_2019,4.131944941507146,5,mean_2015_2019,362.503520810276,5.0,mean_2015_2019,52.51842071327034,5,mean_2015_2019,25.32,5.0,mean_2015_2019,20.012309206293178,5.0,mean_2015_2019,69.66940000000001,5,mean_2015_2019,27.880000000000003,5.0,mean_2015_2019,132.0956,5,mean_2015_2019,236.4188,5,mean_2015_2019,67.0,5.0,mean_2015_2019,38.36732483,5.0,mean_2015_2019,50.208493042,5.0,mean_2015_2019,157.4861522648836,5.0,mean_2015_2019,79.1140948717771,5.0,mean_2015_2019,93.0803563144616,5.0,mean_2015_2019,78.20230252313995,5.0,mean_2015_2019,,,,8575.261052281634,5.0,mean_2015_2019,108087674.8,5,mean_2015_2019,0,0.0,True
PLW,Palau,East Asia & Pacific,High income,1.891333333333333,3.0,mean_2017_2019,6.498,3.0,mean_2017_2019,,,,1941.4513535662077,5.0,mean_2015_2019,10.808973882,5.0,mean_2015_2019,5.787299156,5.0,mean_2015_2019,94.2,5.0,mean_2015_2019,95.4,5.0,mean_2015_2019,89.8,5.0,mean_2015_2019,,,,8.275800964092905,5,mean_2015_2019,38.69173913043478,5.0,mean_2015_2019,79.83162120404947,5,mean_2015_2019,,,,7.7177165074095795,5.0,mean_2015_2019,69.0212,5,mean_2015_2019,22.32,5.0,mean_2015_2019,151.5224,5,mean_2015_2019,247.058,5,mean_2015_2019,75.6,5.0,mean_2015_2019,53.355966186,5.0,mean_2015_2019,16.547595024,5.0,mean_2015_2019,319.8712387608804,5.0,mean_2015_2019,97.76418949361667,5.0,mean_2015_2019,99.49537634015557,5.0,mean_2015_2019,,,,,,,19914.72226372308,5.0,mean_2015_2019,17798.2,5,mean_2015_2019,4,0.15384615384615385,True
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,0.06,2.0,latest_pre2020_2019,0.414,2.0,latest_pre2020_2019,0.17,1.0,latest_pre2020_2019,85.48699338755397,5.0,mean_2015_2019,2.201003026,5.0,mean_2015_2019,1.541745114,5.0,mean_2015_2019,43.6,5.0,mean_2015_2019,40.2,5.0,mean_2015_2019,619.2,5.0,mean_2015_2019,1.2,5.0,mean_2015_2019,2.9421632549970083,5,mean_2015_2019,20.26551296206332,5.0,mean_2015_2019,13.552972892794159,5,mean_2015_2019,30.52,5.0,mean_2015_2019,16.55174843335896,5.0,mean_2015_2019,64.90820000000001,5,mean_2015_2019,50.04,5.0,mean_2015_2019,182.7264,5,mean_2015_2019,278.64099999999996,5,mean_2015_2019,27.6,5.0,mean_2015_2019,70.33958969199999,5.0,mean_2015_2019,10.127748488,5.0,mean_2015_2019,8.554094797033992,5.0,mean_2015_2019,21.10162789918674,5.0,mean_2015_2019,46.126821100535,5.0,mean_2015_2019,35.16943023389316,5.0,mean_2015_2019,,,,4253.050319759843,5.0,mean_2015_2019,9177440.2,5,mean_2015_2019,0,0.0,True
POL,Poland,Europe & Central Asia,High income,2.5376,5.0,mean_2015_2019,5.8178,5.0,mean_2015_2019,6.476000000000001,5.0,mean_2015_2019,1972.0932625018963,5.0,mean_2015_2019,6.41781807,5.0,mean_2015_2019,4.482116222,5.0,mean_2015_2019,94.4,5.0,mean_2015_2019,96.4,5.0,mean_2015_2019,18.4,5.0,mean_2015_2019,,,,16.465872739664018,5,mean_2015_2019,124.03014643150041,5.0,mean_2015_2019,60.14767087157344,5,mean_2015_2019,18.44,5.0,mean_2015_2019,21.4210529586446,5.0,mean_2015_2019,77.71268292682929,5,mean_2015_2019,4.659999999999999,5.0,mean_2015_2019,61.8948,5,mean_2015_2019,160.39180000000002,5,mean_2015_2019,80.6,5.0,mean_2015_2019,69.854270936,5.0,mean_2015_2019,21.806143568,5.0,mean_2015_2019,427.958544566173,5.0,mean_2015_2019,98.5569561307492,5.0,mean_2015_2019,93.87755075372199,5.0,mean_2015_2019,,,,,,,34682.461337154,5.0,mean_2015_2019,37974310.0,5,mean_2015_2019,2,0.07692307692307693,True
