iso3,country,region,income_group,potential_capacity_score,capacity_score,preparedness_score,vulnerability_score,equity_access_score,method_disagreement_index,expanded_feature_missing_rate,evidence_variant,outcome,observed_outcome,predicted_outcome,realized_resilience_gap,conversion_efficiency_zscore,observed_shock_burden,conversion_profile,main_bottleneck_block,n,coverage_count,missing_count_from_potential_capacity_sample,missing_rate_from_potential_capacity_sample,missing_count,missing_rate,source_indicator,source_provenance,higher_is_worse
CRI,Costa Rica,Latin America & Caribbean ,High income,0.732177745182939,0.3614080256350851,0.9230029923788804,0.785519586875447,0.8587803758423436,0.22421875,0.0,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.5710000000000122,1.0006249776571827,-0.42962497765717056,0.2623882411005765,0.5710000000000122,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BRN,Brunei Darussalam,East Asia & Pacific,High income,0.7283637268047207,0.300471754304953,0.9412811415580636,0.7571481108901569,0.9145539004657092,0.2921875,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,-0.06499999999999773,0.8854927784811975,-0.9504927784811952,0.5805019291115188,-0.06499999999999773,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
EST,Estonia,Europe & Central Asia,High income,0.7282265704440525,0.5583626360146948,0.8684809203627931,0.7127758379727243,0.7732868874259978,0.0885416666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.051219512195203265,0.5599628783458175,-0.5087433661506142,0.3107088366784074,0.051219512195203265,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KOR,"Korea, Rep.",East Asia & Pacific,High income,0.7256044338064565,0.5926042318721941,0.937626831948221,0.6950238954767094,0.6771627759287008,0.2104166666666662,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,-0.20000000000000284,0.5123245711871514,-0.7123245711871542,0.43504358695751977,-0.20000000000000284,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
LTU,Lithuania,Europe & Central Asia,High income,0.7209567647541534,0.6577686111667523,0.8925885911044664,0.6432972568930223,0.690172599852372,0.2395833333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,1.2536585365854052,0.49178858016532867,0.7618699564200765,-0.4653028296971044,1.2536585365854052,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,0.7115913123640994,0.3794933092931326,0.9106087451409915,0.768588140659134,0.7876750543631399,0.2627604166666665,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.007000000000005002,1.0928999392941312,-1.0858999392941262,0.663200209253134,0.007000000000005002,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
COL,Colombia,Latin America & Caribbean ,Upper middle income,0.7101912345859036,0.354941997831947,0.8893699607554202,0.7619853913866848,0.8344675883695621,0.2158854166666666,0.0,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,2.0360000000000014,1.3575496919465373,0.6784503080534641,-0.4143552918525745,2.0360000000000014,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,0.7090108830379578,0.4097274500671538,0.9305901961000154,0.6673311737790726,0.8283947122055891,0.1458333333333333,0.0,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,2.463000000000008,1.313148047365944,1.149851952634064,-0.702258125267731,2.463000000000008,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ROU,Romania,Europe & Central Asia,High income,0.7028341438153161,0.5402628949409131,0.814117375244629,0.6551166902891886,0.8018396147865335,0.0575520833333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,1.3536585365853,0.6037090006540466,0.7499495359312534,-0.4580225775518545,1.3536585365853,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SMR,San Marino,Europe & Central Asia,High income,0.7024569819118412,0.5360174970735537,0.8344615091381571,0.6157987426654815,0.8235501787701727,0.3283854166666666,0.2307692307692307,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,2.6069999999999993,0.7971776290439689,1.8098223709560304,-1.105327048741953,2.6069999999999993,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
PLW,Palau,East Asia & Pacific,High income,0.7024333390699563,0.5362907085599046,0.8902700987864465,0.6075520147203979,0.7756205342130765,0.15625,0.1538461538461538,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.29300000000000637,0.19006394603616666,0.1029360539638397,-0.06286694570853968,0.29300000000000637,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SYC,Seychelles,Sub-Saharan Africa ,High income,0.7012259679387803,0.3418739572172526,0.9675630925312452,0.6947525826676225,0.8007142393390014,0.2296874999999999,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,-3.190243902439093,0.4597155512698027,-3.6499594537088957,2.229168439809202,-3.190243902439093,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
RUS,Russian Federation,Europe & Central Asia,High income,0.6989983909344943,0.5920132945094181,0.9396085264625544,0.5837960444941198,0.6805756982718847,0.2453125,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,1.7451219512195024,0.4172143633843104,1.327907587835192,-0.811003443552626,1.7451219512195024,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CHL,Chile,Latin America & Caribbean ,High income,0.6982007888708822,0.4368623179100732,0.9197557906003184,0.7529887957924098,0.6831962511807274,0.21875,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.9749999999999943,0.6677126178360048,0.30728738216398954,-0.18767203936347798,0.9749999999999943,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TON,Tonga,East Asia & Pacific,Upper middle income,0.6953209446132155,0.2563024879570035,0.975695576146483,0.7043985774546654,0.8448871368947101,0.40625,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,-0.0870000000000033,0.9039256664402933,-0.9909256664402966,0.605195824731971,-0.0870000000000033,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TUR,Turkiye,Europe & Central Asia,Upper middle income,0.6933497826738224,0.2751721568793997,0.9576042105957356,0.7097883253054541,0.8308344379147002,0.23984375,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,1.211999999999989,1.6016545757893554,-0.38965457578936635,0.2379768032475723,1.211999999999989,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BRA,Brazil,Latin America & Caribbean ,Upper middle income,0.6888440212001339,0.4951594678053926,0.8271090286894579,0.7033599026092245,0.7297476856964605,0.14609375,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,1.3029999999999973,1.1373315105549473,0.16566848944504997,-0.1011800193469281,1.3029999999999973,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SRB,Serbia,Europe & Central Asia,Upper middle income,0.6885828777950316,0.5668824894192857,0.8934190959424905,0.6337486862951238,0.6602812395232264,0.2299479166666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,1.4585365853659056,0.853480491267968,0.6050560940979376,-0.36953066640419757,1.4585365853659056,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TUV,Tuvalu,East Asia & Pacific,Upper middle income,0.6882539424419049,0.5312132856025258,0.8053901808714473,0.5212048692670842,0.8952074340265621,0.3125,0.1153846153846153,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,-0.24800000000000466,0.708641901757906,-0.9566419017579106,0.5842574315259419,-0.24800000000000466,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
MKD,North Macedonia,Europe & Central Asia,Upper middle income,0.687622500803049,0.4742074380793902,0.8439322654987391,0.6819603288603566,0.7503899707737098,0.09453125,0.0,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,2.207317073170813,1.1709749646494294,1.0363421085213838,-0.6329333655511454,2.207317073170813,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CHN,China,East Asia & Pacific,Upper middle income,0.6868193062806881,0.3203666621840635,0.9563534174379298,0.6890617319767195,0.7814954135240395,0.1416666666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,-0.07900000000000773,0.7657390352610292,-0.8447390352610369,0.51591411388565,-0.07900000000000773,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CYP,Cyprus,Europe & Central Asia,High income,0.6867041272209746,0.4030870152886168,0.9172025269884388,0.8157477202878922,0.6107792463189511,0.1627604166666666,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.22399999999998954,1.1336428257343056,-0.9096428257343161,0.5555533162335022,0.22399999999998954,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BGR,Bulgaria,Europe & Central Asia,High income,0.6854375852916174,0.6008706829887424,0.90834786272613,0.5947468983471923,0.637784897104405,0.3341145833333332,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,1.7560975609756042,0.290719430907909,1.4653781300676951,-0.8949619088546886,1.7560975609756042,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SGP,Singapore,East Asia & Pacific,High income,0.6846585060982541,0.4108830413712889,0.9415056150331502,0.7115127888790815,0.6747325791094959,0.3541666666666667,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.05121951219510379,1.1027609085074428,-1.051541396312339,0.642216146108268,0.05121951219510379,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
LVA,Latvia,Europe & Central Asia,High income,0.6788426652576671,0.5032232979013287,0.928011666331225,0.6212809763928517,0.6628547204052629,0.2815104166666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.20243902439030137,0.30854168497021595,-0.10610266057991458,0.06480091226881815,0.20243902439030137,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.6757023078644859,0.3138518481233711,0.9418200451610784,0.7218043095294339,0.7253330286440602,0.2307291666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,1.2819999999999965,1.3825871452211944,-0.10058714522119794,0.06143237820073679,1.2819999999999965,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,0.6740976553258002,0.2706416633866143,0.9554654121422552,0.7426474199142016,0.7276361258601298,0.29921875,0.1538461538461538,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,2.9979999999999905,1.2016885802391963,1.7963114197607941,-1.097075399270719,2.9979999999999905,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.6736728995848067,0.25366575099988,0.9592596257996054,0.7339569865766812,0.7478092349630598,0.2041666666666667,0.0,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.5949999999999989,1.2115018097640182,-0.6165018097640194,0.37652099834005864,0.5949999999999989,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0.6716950825288099,0.2899006188927754,0.979555809138539,0.7206501324705947,0.6966737696133306,0.1828124999999999,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,2.7139999999999986,1.3195567729466893,1.3944432270533094,-0.8516392777169876,2.7139999999999986,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
NRU,Nauru,East Asia & Pacific,High income,0.670929668447223,0.5668279441592471,0.8864385214919197,0.389373482358202,0.8410787257795229,0.3385416666666667,0.1153846153846153,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,-0.13400000000000034,0.3620650290304705,-0.49606502903047084,0.3029656961487868,-0.13400000000000034,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,0.6701417723839488,0.3606948551024671,0.9521916893872016,0.5932353937819079,0.7744451512642184,0.17734375,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,1.3889999999999958,1.146315130696716,0.2426848693032797,-0.1482168386611449,1.3889999999999958,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ALB,Albania,Europe & Central Asia,Upper middle income,0.6696856726155633,0.3345657943556133,0.9726193994126826,0.7797703899355044,0.5917871067584531,0.0942708333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,1.6430000000000007,1.3355834349764177,0.30741656502358294,-0.18775093622718897,1.6430000000000007,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,0.6686025330658762,0.4119113055278265,0.9405649421131524,0.6146409081395038,0.7072929764830225,0.1669270833333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.632000000000005,1.25334862549374,-0.621348625493735,0.3794811322251828,0.632000000000005,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,0.6647839475886296,0.4175374788716006,0.942039817022099,0.6969060044676371,0.6026524899931812,0.11015625,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.35900000000000887,0.9441694357698874,-0.5851694357698786,0.3573851311782839,0.35900000000000887,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ECU,Ecuador,Latin America & Caribbean ,Upper middle income,0.664199875526843,0.3467191820439355,0.7721230764365231,0.7681359992125998,0.7698212444143137,0.1432291666666666,0.0,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,5.2819999999999965,1.3551365457712745,3.926863454228722,-2.3982841975715177,5.2819999999999965,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,0.6623497621693846,0.4938099285027721,0.6856349836250097,0.6897881404976597,0.7801659960520969,0.125,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,1.3539999999999992,0.9180581844231291,0.43594181557687006,-0.266246173197788,1.3539999999999992,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
LBY,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0.6597821993652432,0.3839160252030721,0.8404155544724616,0.6255679164991333,0.7892293012863056,0.12578125,0.0,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.5529999999999973,0.9548721190297931,-0.4018721190297958,0.24543851950743237,0.5529999999999973,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.6587017614512714,0.3176807706933734,0.9877450980392156,0.6045379500737209,0.7248432269987758,0.15625,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,0.8130000000000024,1.362695905603695,-0.5496959056036925,0.335720103142225,0.8130000000000024,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BRB,Barbados,Latin America & Caribbean ,High income,0.6579409859020005,0.4376839484267321,0.8694472408349976,0.5981394797313992,0.7264932746148729,0.2169270833333332,0.0,life_expectancy::life_expectancy_loss_2019_2020,life_expectancy_loss_2019_2020,-0.15200000000000102,0.6439758626504839,-0.7959758626504849,0.4861325980121094,-0.15200000000000102,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
