iso3,block,median_rank,mean_rank,rank_std,rank_p05,rank_p95,median_score,top_quartile_probability,bottom_quartile_probability,method_disagreement_index,n_valid_pipelines,n_countries_in_sample,n_indicators,country,region,income_group,expanded_feature_missing_count,expanded_feature_missing_rate
USA,equity_access,69.5,77.18333333333334,22.748253901246038,48.9,117.34999999999998,0.7309220636591474,0.08333333333333333,0.0,0.3565104166666666,60,193,7,United States,North America,High income,2,0.0769230769230769
UZB,equity_access,101.0,99.38333333333334,10.876720808936652,75.95,113.05,0.7073767003334749,0.0,0.0,0.19322916666666665,60,193,7,Uzbekistan,Europe & Central Asia,Lower middle income,1,0.0384615384615384
VCT,equity_access,56.5,55.56666666666667,9.822366766156152,33.95,68.0,0.7851603181424007,0.16666666666666666,0.0,0.17734375,60,193,7,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2,0.0769230769230769
VEN,equity_access,84.0,81.06666666666666,20.17908708429486,40.6,108.0,0.7452749454912015,0.1,0.0,0.3510416666666667,60,193,7,"Venezuela, RB",Latin America & Caribbean ,Not classified,1,0.0384615384615384
VNM,equity_access,105.5,104.06666666666666,11.51067137727229,77.0,119.0,0.7012176620902868,0.0,0.0,0.21875,60,193,7,Viet Nam,East Asia & Pacific,Lower middle income,0,0.0
VUT,equity_access,131.0,124.05,13.892953849583849,90.7,135.0,0.60941272405756,0.0,0.0,0.23072916666666665,60,193,7,Vanuatu,East Asia & Pacific,Lower middle income,1,0.0384615384615384
WSM,equity_access,46.0,43.53333333333333,17.504729519634274,13.0,69.0,0.8008138647569241,0.5666666666666667,0.0,0.2916666666666667,60,193,7,Samoa,East Asia & Pacific,Upper middle income,2,0.0769230769230769
YEM,equity_access,173.0,173.28333333333333,2.640023148046665,170.0,179.0,0.349721902009976,0.0,1.0,0.046875,60,193,7,"Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,2,0.0769230769230769
ZAF,equity_access,92.5,90.33333333333333,22.054226100430025,46.85,118.0,0.7139852643427456,0.08333333333333333,0.0,0.3705729166666667,60,193,7,South Africa,Sub-Saharan Africa ,Upper middle income,1,0.0384615384615384
ZMB,equity_access,152.0,151.26666666666668,3.957552554574888,141.95,155.0,0.4678926754181715,0.0,0.9,0.06796875000000006,60,193,7,Zambia,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
ZWE,equity_access,153.0,152.0,3.260879227038826,147.75,155.05,0.4705677822003312,0.0,0.95,0.03802083333333339,60,193,7,Zimbabwe,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
AFG,preparedness,173.0,172.66666666666666,3.2846444082866695,164.95,177.05,0.5289787160032393,0.0,1.0,0.06302083333333346,60,193,4,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,0,0.0
AGO,preparedness,188.0,188.16666666666666,1.6141733350404335,186.0,191.0,0.3488960882452651,0.0,1.0,0.026041666666666668,60,193,4,Angola,Sub-Saharan Africa ,Lower middle income,0,0.0
ALB,preparedness,22.0,21.566666666666666,3.2525203902341473,15.0,26.0,0.97129039158105,1.0,0.0,0.057291666666666664,60,193,4,Albania,Europe & Central Asia,Upper middle income,1,0.0384615384615384
AND,preparedness,10.0,9.833333333333334,1.1571036638473187,8.0,11.0,0.9812075072188833,1.0,0.0,0.015625,60,193,4,Andorra,Europe & Central Asia,High income,4,0.1538461538461538
ARE,preparedness,2.0,1.6833333333333333,0.4651761912317621,1.0,2.0,0.9967772358076181,1.0,0.0,0.005208333333333333,60,193,4,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,1,0.0384615384615384
ARG,preparedness,105.0,104.83333333333333,3.661359795971376,98.0,111.05,0.8723404316542419,0.0,0.0,0.06796874999999998,60,193,4,Argentina,Latin America & Caribbean ,Upper middle income,1,0.0384615384615384
ARM,preparedness,67.0,66.95,1.8020821290940099,64.0,70.0,0.9292157619913398,0.0,0.0,0.03125,60,193,4,Armenia,Europe & Central Asia,Upper middle income,0,0.0
ATG,preparedness,51.0,53.63333333333333,6.705636103723163,49.0,72.1,0.9382876368326867,0.1,0.0,0.12031249999999998,60,193,4,Antigua and Barbuda,Latin America & Caribbean ,High income,1,0.0384615384615384
AUS,preparedness,50.0,49.083333333333336,5.496337164168718,39.9,56.05,0.9431439411230647,0.36666666666666664,0.0,0.08411458333333333,60,193,4,Australia,East Asia & Pacific,High income,1,0.0384615384615384
AUT,preparedness,86.0,85.7,6.532738068120186,75.95,95.0,0.9158090419519422,0.0,0.0,0.09921874999999998,60,193,4,Austria,Europe & Central Asia,High income,2,0.0769230769230769
AZE,preparedness,143.5,143.06666666666666,4.226372229492123,137.0,149.0,0.7344808965545788,0.0,0.45,0.0625,60,193,4,Azerbaijan,Europe & Central Asia,Upper middle income,0,0.0
BDI,preparedness,108.0,110.1,4.2961222825551255,107.0,119.05,0.8552136621597191,0.0,0.0,0.06276041666666665,60,193,4,Burundi,Sub-Saharan Africa ,Low income,1,0.0384615384615384
BEL,preparedness,24.0,23.516666666666666,3.206720373770616,18.0,28.0,0.9682411879971438,1.0,0.0,0.052083333333333336,60,193,4,Belgium,Europe & Central Asia,High income,1,0.0384615384615384
BEN,preparedness,160.0,159.98333333333332,4.562498097412084,152.0,168.0,0.6304038209965152,0.0,1.0,0.08333333333333333,60,193,4,Benin,Sub-Saharan Africa ,Lower middle income,0,0.0
BFA,preparedness,112.0,112.48333333333333,1.0245595259535787,111.0,114.0,0.8553374494777308,0.0,0.0,0.015625,60,193,4,Burkina Faso,Sub-Saharan Africa ,Low income,1,0.0384615384615384
BGD,preparedness,96.0,93.35,7.850318464877715,74.95,100.0,0.8888801290928686,0.0,0.0,0.13046875,60,193,4,Bangladesh,South Asia,Lower middle income,0,0.0
BGR,preparedness,86.0,85.23333333333333,5.444773232702676,75.0,94.0,0.9171769262423105,0.0,0.0,0.09895833333333333,60,193,4,Bulgaria,Europe & Central Asia,High income,1,0.0384615384615384
BHR,preparedness,7.0,6.933333333333334,1.27627931460511,3.95,8.0,0.9886718954768378,1.0,0.0,0.021093749999999998,60,193,4,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,0,0.0
BHS,preparedness,103.0,103.23333333333333,2.6227635975987025,99.0,109.1,0.8742354733493609,0.0,0.0,0.05260416666666664,60,193,4,"Bahamas, The",Latin America & Caribbean ,High income,1,0.0384615384615384
BIH,preparedness,146.0,145.23333333333332,4.466044732820704,138.0,151.0,0.7175519793643945,0.0,0.6,0.06770833333333333,60,193,4,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1,0.0384615384615384
BLR,preparedness,28.5,29.116666666666667,3.911912007644798,23.0,36.0,0.9567376715831979,1.0,0.0,0.06770833333333333,60,193,4,Belarus,Europe & Central Asia,Upper middle income,2,0.0769230769230769
BLZ,preparedness,79.0,80.95,7.791929585581909,70.0,95.05,0.9107334947967654,0.0,0.0,0.13046875,60,193,4,Belize,Latin America & Caribbean ,Upper middle income,0,0.0
BOL,preparedness,127.0,127.13333333333334,0.9568466729604881,125.95,128.0,0.8071992498740317,0.0,0.0,0.010677083333333318,60,193,4,Bolivia,Latin America & Caribbean ,Lower middle income,0,0.0
BRA,preparedness,111.0,111.53333333333333,2.5328946988683825,107.0,115.0,0.8582836356205024,0.0,0.0,0.041666666666666664,60,193,4,Brazil,Latin America & Caribbean ,Upper middle income,1,0.0384615384615384
BRB,preparedness,88.0,88.71666666666667,2.4636806250450203,85.95,93.0,0.9064456560052936,0.0,0.0,0.03671874999999999,60,193,4,Barbados,Latin America & Caribbean ,High income,0,0.0
BRN,preparedness,39.0,41.9,9.552835530179857,31.95,61.249999999999986,0.9426022282873415,0.8666666666666667,0.0,0.1526041666666666,60,193,4,Brunei Darussalam,East Asia & Pacific,High income,2,0.0769230769230769
BTN,preparedness,100.0,98.98333333333333,4.780138305762943,90.8,105.0,0.8788765681052674,0.0,0.0,0.07395833333333335,60,193,4,Bhutan,South Asia,Lower middle income,0,0.0
BWA,preparedness,161.0,157.51666666666668,12.147004660500555,133.95,173.05,0.6080012828926029,0.0,0.85,0.20364583333333344,60,193,4,Botswana,Sub-Saharan Africa ,Upper middle income,1,0.0384615384615384
CAF,preparedness,192.0,192.25,0.4330127018922193,192.0,193.0,0.1994327497636438,0.0,1.0,0.005208333333333333,60,193,4,Central African Republic,Sub-Saharan Africa ,Low income,1,0.0384615384615384
CAN,preparedness,99.0,97.21666666666667,5.285488519416997,86.95,102.0,0.8972314271293143,0.0,0.0,0.07838541666666665,60,193,4,Canada,North America,High income,1,0.0384615384615384
CHE,preparedness,43.0,41.516666666666666,3.964390103015707,34.9,46.05,0.9507231822033009,1.0,0.0,0.05807291666666666,60,193,4,Switzerland,Europe & Central Asia,High income,1,0.0384615384615384
CHL,preparedness,61.0,60.53333333333333,2.036882148993625,57.0,63.0,0.9343194236417287,0.0,0.0,0.03125,60,193,4,Chile,Latin America & Caribbean ,High income,1,0.0384615384615384
CHN,preparedness,24.0,26.683333333333334,8.303596944831932,17.0,41.19999999999999,0.9577925281960133,0.9666666666666667,0.0,0.1260416666666666,60,193,4,China,East Asia & Pacific,Upper middle income,1,0.0384615384615384
CIV,preparedness,155.0,155.16666666666666,1.473846064628943,153.0,158.05,0.6508510142062437,0.0,1.0,0.026302083333333393,60,193,4,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
CMR,preparedness,170.0,171.28333333333333,2.6337025057680465,169.0,177.05,0.5356386822526544,0.0,1.0,0.04192708333333339,60,193,4,Cameroon,Sub-Saharan Africa ,Lower middle income,0,0.0
COD,preparedness,179.0,179.28333333333333,2.3100625292162307,177.0,184.05,0.4669419637500447,0.0,1.0,0.03671875000000006,60,193,4,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,1,0.0384615384615384
COG,preparedness,169.5,170.63333333333333,3.1987844913689045,168.0,179.05,0.5393258375403807,0.0,1.0,0.05755208333333339,60,193,4,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
COL,preparedness,88.0,87.6,1.8547236990991407,84.0,90.0,0.9108396210196383,0.0,0.0,0.03125,60,193,4,Colombia,Latin America & Caribbean ,Upper middle income,0,0.0
COM,preparedness,141.0,141.63333333333333,4.8920570542689115,136.0,150.0,0.737920574646016,0.0,0.35,0.07291666666666667,60,193,4,Comoros,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
CPV,preparedness,68.0,70.21666666666667,7.624722217162334,60.95,83.05,0.9202050547652025,0.0,0.0,0.11510416666666663,60,193,4,Cabo Verde,Sub-Saharan Africa ,Upper middle income,0,0.0
CRI,preparedness,57.0,56.43333333333333,1.8917951498216952,53.0,59.0,0.9371070694594201,0.0,0.0,0.03125,60,193,4,Costa Rica,Latin America & Caribbean ,High income,0,0.0
CUB,preparedness,5.5,6.233333333333333,1.8740923729160794,5.0,9.049999999999997,0.9853604240362145,1.0,0.0,0.021093749999999984,60,193,4,Cuba,Latin America & Caribbean ,Upper middle income,0,0.0
CYP,preparedness,69.0,67.73333333333333,5.437115248201221,55.0,74.0,0.9287957655178862,0.0,0.0,0.09895833333333333,60,193,4,Cyprus,Europe & Central Asia,High income,2,0.0769230769230769
CZE,preparedness,29.0,28.383333333333333,3.6381848343492513,22.0,34.05,0.9634850966791955,1.0,0.0,0.06276041666666665,60,193,4,Czechia,Europe & Central Asia,High income,2,0.0769230769230769
DEU,preparedness,53.0,51.96666666666667,4.516512912512139,43.0,58.0,0.9411212580074712,0.25,0.0,0.078125,60,193,4,Germany,Europe & Central Asia,High income,1,0.0384615384615384
DJI,preparedness,167.0,167.25,1.9968725547715858,164.95,172.05,0.5713792149281671,0.0,1.0,0.036979166666666785,60,193,4,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2,0.0769230769230769
DMA,preparedness,82.0,82.18333333333334,4.149263656227318,74.95,89.05,0.9155196598226338,0.0,0.0,0.07343749999999998,60,193,4,Dominica,Latin America & Caribbean ,Upper middle income,2,0.0769230769230769
DNK,preparedness,42.0,40.983333333333334,5.442094163912353,31.95,48.05,0.9512330710867676,0.9833333333333333,0.0,0.08385416666666666,60,193,4,Denmark,Europe & Central Asia,High income,1,0.0384615384615384
DOM,preparedness,127.0,127.1,1.2069244660154448,126.0,129.0,0.8052400176456316,0.0,0.0,0.015625,60,193,4,Dominican Republic,Latin America & Caribbean ,Upper middle income,0,0.0
DZA,preparedness,110.0,110.48333333333333,3.796892003848528,104.9,116.0,0.8609753120951071,0.0,0.0,0.05781249999999997,60,193,4,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0,0.0
ECU,preparedness,130.0,129.46666666666667,2.506436159614328,125.0,132.0,0.8014499374966397,0.0,0.0,0.036458333333333336,60,193,4,Ecuador,Latin America & Caribbean ,Upper middle income,0,0.0
EGY,preparedness,55.0,55.21666666666667,5.541033798449126,45.95,64.0,0.9390880415426233,0.18333333333333332,0.0,0.09401041666666665,60,193,4,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0.0
ERI,preparedness,101.0,101.03333333333333,2.008039397577204,98.0,104.05,0.8815465806893996,0.0,0.0,0.03151041666666665,60,193,4,Eritrea,Sub-Saharan Africa ,Low income,1,0.0384615384615384
ESP,preparedness,30.0,29.866666666666667,1.7650936393164967,27.0,33.0,0.9605334049872856,1.0,0.0,0.03125,60,193,4,Spain,Europe & Central Asia,High income,1,0.0384615384615384
EST,preparedness,97.0,96.55,2.239233499808956,93.0,100.0,0.8965514369615735,0.0,0.0,0.036458333333333336,60,193,4,Estonia,Europe & Central Asia,High income,1,0.0384615384615384
ETH,preparedness,178.0,178.91666666666666,3.221240271834575,174.0,184.0,0.4750438018378007,0.0,1.0,0.052083333333333336,60,193,4,Ethiopia,Sub-Saharan Africa ,Not classified,0,0.0
FIN,preparedness,63.0,61.5,5.226534862283678,50.95,67.05,0.9361973058307466,0.03333333333333333,0.0,0.08385416666666663,60,193,4,Finland,Europe & Central Asia,High income,2,0.0769230769230769
FJI,preparedness,60.0,60.38333333333333,3.450080514358405,55.0,67.0,0.9323311076994539,0.0,0.0,0.0625,60,193,4,Fiji,East Asia & Pacific,Upper middle income,0,0.0
FRA,preparedness,74.0,73.28333333333333,4.1995700838167815,64.95,79.05,0.9239722611059995,0.0,0.0,0.07343749999999998,60,193,4,France,Europe & Central Asia,High income,1,0.0384615384615384
FSM,preparedness,164.0,163.21666666666667,3.050091073321509,154.95,166.05,0.6173195743635735,0.0,1.0,0.05781250000000012,60,193,4,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,3,0.1153846153846153
GAB,preparedness,181.0,182.61666666666667,3.670112017666794,179.0,190.0,0.41920947337452147,0.0,1.0,0.057291666666666664,60,193,4,Gabon,Sub-Saharan Africa ,Upper middle income,1,0.0384615384615384
GBR,preparedness,72.0,70.21666666666667,5.313792326473522,60.0,76.05,0.9273357157310632,0.0,0.0,0.08359374999999998,60,193,4,United Kingdom,Europe & Central Asia,High income,1,0.0384615384615384
GEO,preparedness,89.0,88.48333333333333,3.490423406344215,81.0,92.05,0.9080485235608264,0.0,0.0,0.057552083333333316,60,193,4,Georgia,Europe & Central Asia,Upper middle income,0,0.0
GHA,preparedness,112.5,113.36666666666666,6.8507096145014215,106.0,124.14999999999999,0.8431966451044205,0.0,0.0,0.09453124999999996,60,193,4,Ghana,Sub-Saharan Africa ,Lower middle income,0,0.0
GIN,preparedness,187.0,186.55,3.7346351896805126,178.0,190.0,0.3775906709284631,0.0,1.0,0.0625,60,193,4,Guinea,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
GMB,preparedness,120.0,119.75,5.521548695791789,112.9,129.14999999999998,0.8305205336144192,0.0,0.0,0.08463541666666652,60,193,4,"Gambia, The",Sub-Saharan Africa ,Low income,0,0.0
GNB,preparedness,153.0,154.36666666666667,3.2555934772156196,152.0,163.0,0.6510348100344187,0.0,1.0,0.057291666666666664,60,193,4,Guinea-Bissau,Sub-Saharan Africa ,Low income,1,0.0384615384615384
GNQ,preparedness,185.0,184.31666666666666,2.7778388882166816,180.0,187.0,0.4056756389160743,0.0,1.0,0.036458333333333336,60,193,4,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,2,0.0769230769230769
GRC,preparedness,11.0,10.933333333333334,1.8696404883173545,7.0,14.0,0.9830383685997494,1.0,0.0,0.036458333333333336,60,193,4,Greece,Europe & Central Asia,High income,1,0.0384615384615384
GRD,preparedness,72.0,71.51666666666667,6.00969124738442,57.9,79.05,0.926732153356365,0.0,0.0,0.11015625,60,193,4,Grenada,Latin America & Caribbean ,Upper middle income,2,0.0769230769230769
GTM,preparedness,122.0,120.38333333333334,3.7598389445412272,113.0,125.0,0.8397978243179076,0.0,0.0,0.0625,60,193,4,Guatemala,Latin America & Caribbean ,Upper middle income,0,0.0
GUY,preparedness,63.0,64.81666666666666,15.752768716077254,44.95,93.1,0.9191658348144778,0.15,0.0,0.25078124999999996,60,193,4,Guyana,Latin America & Caribbean ,High income,0,0.0
HND,preparedness,80.0,79.55,1.9952025795225241,75.95,83.0,0.9182292712941469,0.0,0.0,0.03671874999999999,60,193,4,Honduras,Latin America & Caribbean ,Lower middle income,0,0.0
HRV,preparedness,80.5,79.63333333333334,7.0497438881769945,68.0,90.1,0.9205544044180736,0.0,0.0,0.11510416666666663,60,193,4,Croatia,Europe & Central Asia,High income,1,0.0384615384615384
HTI,preparedness,177.0,178.01666666666668,2.418619900319648,175.0,183.0,0.47542488580885167,0.0,1.0,0.041666666666666664,60,193,4,Haiti,Latin America & Caribbean ,Lower middle income,0,0.0
HUN,preparedness,4.0,4.283333333333333,0.7092640943651072,4.0,6.0,0.9888607971119303,1.0,0.0,0.010416666666666666,60,193,4,Hungary,Europe & Central Asia,High income,2,0.0769230769230769
IDN,preparedness,142.0,141.65,1.5898113095584647,138.95,144.0,0.7310265609494406,0.0,0.0,0.026302083333333393,60,193,4,Indonesia,East Asia & Pacific,Upper middle income,0,0.0
IND,preparedness,132.0,133.93333333333334,8.187117251443812,126.0,151.05,0.7819663668062693,0.0,0.1,0.13046875000000005,60,193,4,India,South Asia,Lower middle income,1,0.0384615384615384
IRL,preparedness,68.0,66.4,5.499090833947008,55.95,72.0,0.9307382209629136,0.0,0.0,0.08359374999999998,60,193,4,Ireland,Europe & Central Asia,High income,1,0.0384615384615384
IRN,preparedness,8.0,7.716666666666667,1.2395115525435367,6.0,10.049999999999997,0.9819480154076619,1.0,0.0,0.021093749999999984,60,193,4,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2,0.0769230769230769
IRQ,preparedness,135.0,136.31666666666666,4.766171302931619,131.95,146.0,0.7652835299722174,0.0,0.15,0.07317708333333339,60,193,4,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0,0.0
ISL,preparedness,85.0,84.73333333333333,8.142208272671215,71.9,97.0,0.9172218102298673,0.0,0.0,0.13072916666666665,60,193,4,Iceland,Europe & Central Asia,High income,1,0.0384615384615384
ISR,preparedness,20.0,19.216666666666665,2.6400231480466645,13.0,22.0,0.9712393519739415,1.0,0.0,0.046875,60,193,4,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,2,0.0769230769230769
ITA,preparedness,82.5,82.03333333333333,5.924431524533717,72.0,92.05,0.9181713442948455,0.0,0.0,0.10442708333333332,60,193,4,Italy,Europe & Central Asia,High income,1,0.0384615384615384
JAM,preparedness,70.5,73.1,5.990826320300064,69.0,88.14999999999999,0.9213274988669571,0.0,0.0,0.09973958333333328,60,193,4,Jamaica,Latin America & Caribbean ,Upper middle income,0,0.0
JOR,preparedness,52.0,51.516666666666666,6.230280000841767,40.9,60.05,0.9423411094915717,0.25,0.0,0.09973958333333333,60,193,4,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1,0.0384615384615384
